id,date,tweet
1417126508888535043,2021-07-19 14:17:43+00:00,I love my family 💜💜💜 #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay @ Blerdcon instagram.com/p/CRgwYgqBWiq/…
1417119573988581377,2021-07-19 13:50:09+00:00,Spider baby with her Sindel #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #SpiderBaby #Sindel #MortalKombat #SpiderMan @ Blerdcon instagram.com/p/CRgtOwnBeP8/…
1417116412846432256,2021-07-19 13:37:36+00:00,"Got so many goodies at blerdcon 😍 will post the creators in the comments once I get home 💖

#blerDCon2021 https://t.co/8OFzsP5MCm"
1417116114375544832,2021-07-19 13:36:25+00:00,Mrs. Fulton at your service 💜💜💜😍😍😍 #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #BlerdconMascot @ Blerdcon instagram.com/p/CRgrqBeB055/…
1417110961509605386,2021-07-19 13:15:56+00:00,"Who you gonna call 👻
#blerdcon2021 #blerdcon https://t.co/iec3euJjUk"
1417110290412589057,2021-07-19 13:13:16+00:00,"Time to float 🔴

#blerdcon2021 #blerdcon https://t.co/ZwOVkaynRu"
1417108754726891529,2021-07-19 13:07:10+00:00,On my way home from #blerDCon2021 i had an amazing time with @KaelDDurin headed home to #NYC https://t.co/u4Kg794RXC
1417105975534886913,2021-07-19 12:56:07+00:00,#blerDCon2021 #Blerdcon #ComicCon twitter.com/indiecomixdisp…
1417100549451927553,2021-07-19 12:34:34+00:00,Tanjiro and Storm!!!  #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #DemonSlayer #Storm @ Blerdcon instagram.com/p/CRgklGAh07x/…
1417098977858707462,2021-07-19 12:28:19+00:00,Loved seeing other spiders this weekend #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay @ Blerdcon instagram.com/p/CRgj3Pmh9X-/…
1417095551947005952,2021-07-19 12:14:42+00:00,I love us 😍😍😍 #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #SpiderBaby #SpiderGwen #SpidermanNoir @ Blerdcon instagram.com/p/CRgiTjtBtq6/…
1417094647000743937,2021-07-19 12:11:06+00:00,Arthur!!! #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #Arthur @ Blerdcon instagram.com/p/CRgh5TUBL6e/…
1417094178362871810,2021-07-19 12:09:15+00:00,Leroy!!!! #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #Tekken #LeroySmith @ Blerdcon instagram.com/p/CRghrsOBhuP/…
1417093374528659460,2021-07-19 12:06:03+00:00,Spider family at your service #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #SpiderBaby #SpidermanNoir #SpiderGwen @ Blerdcon instagram.com/p/CRghUIRhdNq/…
1417083000752381955,2021-07-19 11:24:50+00:00,#blerDCon2021 some of my favs https://t.co/jXJiDJ594u
1417063986655334402,2021-07-19 10:09:16+00:00,Cheers to the freaking weekend 🤸🏾‍♀️ #blerDCon2021 #Blerdcon https://t.co/555E1cmj2v
1417057884874186752,2021-07-19 09:45:02+00:00,"This was a fun experience at @Blerdcon. I'm sure he'll look back at it and smile when he's older. 

@JayLeeAC 
#cosplay #Invincible #OmniMan @PrimeVideo @Skybound #Blerdcon #Blerdcon2021 @HeadNERDSinCHRG https://t.co/eYxNiN6mj1"
1416969200195751939,2021-07-19 03:52:37+00:00,"Went to BlerdCon2021 
Checkout @monsterhunter build that I made. Thank you @EvilTed40  and @KamuiCosplay for your video tutorials and armor prints 
@MoHunCommunity #MonsterHunter #MonsterHunterWorld #MonsterHunterWorldIceborne #MonsterHunterRise https://t.co/lVgjdLxaXw"
1416968652843323393,2021-07-19 03:50:27+00:00,"@roxxyhaze I wish that I had gone to see you &amp; #Reptar in action.

#Blerdcon #Nicktoons #Blerdcon2021"
1416962781077807105,2021-07-19 03:27:07+00:00,Tag me if you saw me! #blerDCon2021 #blerdcon #cosplay #numberfive #tua #HandmaidsTale https://t.co/ykYxiJspzd
1416954735639269377,2021-07-19 02:55:09+00:00,The Blerd Tribunal is Open for Business.. Ep. 11 Blerds R Us with @BaronX #blerds #twitch #blerdcon2021 #blerdcon twitch.tv/unclemike80
1416952020871823361,2021-07-19 02:44:22+00:00,#BlerdCon2021 https://t.co/LiKkzFCFBa
1416951966761164805,2021-07-19 02:44:09+00:00,@wesleysnipes needs to be at @blerdconDC for 2022!!! &lt;IMO&gt; #blerDCon2021 #blerdcon2022 #blackactors https://t.co/d22hbOQ8b4
1416950783644422148,2021-07-19 02:39:27+00:00,You know what's a really good feeling? Running into someone you know at a con that you didn't even know was into all that. #blerDCon2021
1416945280038154240,2021-07-19 02:17:34+00:00,"I'm back from #blerDCon2021! Went to excellent panels, saw the AMV contest, networked a little, and best of all-- I met some awesome BL/otome/joseimuke fans!💖✨"
1416943259142721536,2021-07-19 02:09:33+00:00,#blerDCon2021 was a blast. Major props to the staff that pulled together a con in 5 months when they normally get 12. Can't wait until next year. Already got my tickets and room booked.
1416938921968164864,2021-07-19 01:52:19+00:00,"BlerdCon 2021: beautiful Black queer magic 

It was the perfect birthday gift for Lindsay, and as it turns out—I will take any opportunity to dress up.  

#BlerdCon2021 #BlackQueerLove @ Blerdcon instagram.com/p/CRfbE60rbD1/…"
1416938574377848835,2021-07-19 01:50:56+00:00,For everyone I wasn't able to connect with. Here's the link to the project I performed. #blerDCon2021 distrokid.com/hyperfollow/mi…
1416938260149022722,2021-07-19 01:49:41+00:00,Had an epic time at #blerDCon2021! I've been pretty blessed early on seeing as ive just recently started my Nerdcore journey and already getting great opportunities to perform and meet so many dope artists &amp; fans. Thanks for rocking out w/me and @itsmarkcooper this weekend every1
1416936723406331908,2021-07-19 01:43:34+00:00,"Today at #blerDCon2021 I passed someone and I swore we went to the same elementary school, but thought I was tripping. Just checked Instagram and it was definitely him. He was in everybody's pics so I'm extra sure."
1416935393530982402,2021-07-19 01:38:17+00:00,"A few of my favorite from this year
If anyone knows these cosplayers, feel free to tag them. 

#Blerdcon #blerDCon2021 https://t.co/FMNI2aKlzN"
1416933204217548802,2021-07-19 01:29:35+00:00,Thank you @blerdcon and all the love and support throughout this eventful weekend. Blessed to be here a second time! #itsmarkcooper #soundproofdetroit #blerdcon2021 #nerdcore instagram.com/p/CRfYeyElNww/…
1416930339998556161,2021-07-19 01:18:13+00:00,"DAY 2 @blerdcon  I got to show off my #Liquiir cosplay. Didn't win the competition but I'm super proud  of how it came out
.
.
#cosplayvscharacter #LordLiquiir #Godofdestruction #DBZ #Universe8 #blerdcon #blerdcon2021 #blackcosplayersrock
#blackcreators #cosplay #wendellcosplays https://t.co/ObCKqT8YyB"
1416929006373511172,2021-07-19 01:12:55+00:00,"I’m so happy I came to #blerDCon2021   
Such a beautiful experience. I enjoyed myself immensely. I really needed this weekend. 💜💯🤞🏾"
1416928009437818884,2021-07-19 01:08:57+00:00,Luffy and Crocodile!!!! #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #OnePiece @ Blerdcon instagram.com/p/CRfWHkUhj60/…
1416926658351800321,2021-07-19 01:03:35+00:00,Lady Dimitrescu!!! #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #LadyDimitrescu @ Blerdcon instagram.com/p/CRfVgG1hwEd/…
1416923422316171266,2021-07-19 00:50:43+00:00,"Man, I gotta say performing with @YKelliebrew @AntonMCorazza and Austin Loman at @blerdcon was one of the greatest experiences in my life. I’m still kind of letting it set in that it actually happened..I’m just so thankful for the experience. #blerDCon2021"
1416923008837488646,2021-07-19 00:49:05+00:00,Thank you @blerdconDC I am eternally thankful. Wouldn’t trade the opportunity for the world #blerDCon2021 https://t.co/PLOo0tmhUr
1416920589432987648,2021-07-19 00:39:28+00:00,"Blerdcon was literally the perfect con to be at after Covid I already miss y'all and being a fool in the hentai room til 4 am

I didn't get to shake me ass on yacht in Dubai in a thong but I definitely did at Blerd 

So about this pool party in 2022 👀👀

#Blerdcon #blerDCon2021"
1416920307860918274,2021-07-19 00:38:21+00:00,All I wanted to do was throw hands this weekend. When with real people like @darofromtarget #blerdcon #blerDCon2021 https://t.co/KhGLKf5ufF
1416918125774258183,2021-07-19 00:29:40+00:00,"Deku from Ny 😂 #blerDCon2021 
@blerdconDC was a lot of fun https://t.co/oM0xksd2db"
1416916826534068229,2021-07-19 00:24:31+00:00,Just woke up from my post-#blerDCon2021 nap. Thanks y’all 💕 https://t.co/m9oU7UepBE
1416911571394211844,2021-07-19 00:03:38+00:00,"Looking super heroic if I do say so myself! Rocking my #shazam cosplay at #blerDCon2021 ⚡️⚡️⚡️

#cosplay #dccomics #BlackAdam @blerdconDC https://t.co/x9PUNsSlUt"
1416902489744478214,2021-07-18 23:27:32+00:00,#blerDCon2021 https://t.co/Tpm4gNLePk
1416902465207914500,2021-07-18 23:27:27+00:00,#blerDCon2021 https://t.co/9IEgoO1GNF
1416900609303797762,2021-07-18 23:20:04+00:00,@blerdconDC thank you again. #blerDCon2021 #Blerdcon #BlackCosplayerHere https://t.co/liBAP3tmxX
1416900052665126913,2021-07-18 23:17:51+00:00,I had a great time at #blerDCon2021 with the folks I was with.
1416897455120175117,2021-07-18 23:07:32+00:00,Finally ran across the MAGNIFICENT @TiffieStarchild! She’s got STAR POWER! Please follow her! So glad you came to visit the East Coast! #Blerdcon2021 https://t.co/9V11wmZYvT
1416896401078849543,2021-07-18 23:03:21+00:00,"BlerdCon 2021 was AZMAZING. Loved the vibes everyone gave off. If you know the cosplayers, please tag them in the comments #blerdcon2021 #streamer #blackmagic instagram.com/p/CRfHvthFdQz/…"
1416895076559638529,2021-07-18 22:58:05+00:00,Always a pleasure @BigRedBunni #Blerdcon2021 https://t.co/ZXIpncoqVf
1416892569724743680,2021-07-18 22:48:07+00:00,I should have went to #blerDCon2021 this year. I had the ticket and everything.
1416891750954807301,2021-07-18 22:44:52+00:00,Just wrapped up my #blerDCon2021 adventures! I’ll be here me soon to make sure you guys get your weekly dose of #FHA! Series 2 is about to hit a WHOLE LOT DIFFERENT!
1416891306949890048,2021-07-18 22:43:06+00:00,"Needed a moment to relax before sharing my thoughts about my last day at #blerDCon2021!

Very awesome! People were SO NICE!! And I've never felt so confident about my OCs until right now! 😭💕

Talk about a dream when people wanna cosplay my babs?!

Looking forward to next year!"
1416890675614846980,2021-07-18 22:40:36+00:00,#blerDCon2021 https://t.co/JV3UoOdjqu
1416890587542953986,2021-07-18 22:40:15+00:00,#blerDCon2021 https://t.co/J5oYTo7NXo
1416890481913516034,2021-07-18 22:39:50+00:00,#blerDCon2021 https://t.co/i5tmriL9DQ
1416890338271109122,2021-07-18 22:39:15+00:00,#blerDCon2021 https://t.co/ie2PNZgTaW
1416890241202405378,2021-07-18 22:38:52+00:00,#blerDCon2021 https://t.co/33sry2cvW1
1416888952737386497,2021-07-18 22:33:45+00:00,"So, more #blerDCon2021 https://t.co/jb4jSsijDb"
1416888809627738115,2021-07-18 22:33:11+00:00,My one gift to myself...#blerdcon2021 instagram.com/p/CRfEStQD5Jg/…
1416884919721205763,2021-07-18 22:17:43+00:00,I got to start going to these events my boy went to one in  New York Yesterday those pics he sent had me hyped. This one looks fun too #blerDCon2021
1416882461477376001,2021-07-18 22:07:57+00:00,Thanks #blerDCon2021 🖤 it was fun while it lasted … https://t.co/hwQbFwrgSM
1416875973790912515,2021-07-18 21:42:11+00:00,"Can't believe I forgot to do this...

🎵 Doofenshmirtz was at #BlerDCon #blerDCon2021🎵

 #doofenshmirtz #drdoofenshmirtz #heinzdoofenshmirtz #phineasandferb #phineasandferbcosplay #disney #disneycosplay #disneycosplayer #disneychannel #disneychannelcosplay https://t.co/UexGK1n2F6"
1416873866979385346,2021-07-18 21:33:48+00:00,"Early bird tickers are on sale so I'm buying now. (Even if somehow I can't go the whole weekend, same worth.) I'll try to host the Chocolate City shoot next year too (probably just gonna be Yellow M&amp;M).... #blerDCon #blerDCon2021"
1416873336550928393,2021-07-18 21:31:42+00:00,"Well, I'm back from @blerDCon. It was so great to see everyone, and to be around my people again. I thought I'd never see the day, but I had a lot of fun. It was very crowded, especially the elevators, but worth it. I'm definitely hoping to go next year!

#blerdcon #blerdcon2021"
1416873250483802119,2021-07-18 21:31:21+00:00,Does anyone have the akuma vs sagat vs ryu photos😭 If so i was the akuma just tag me😊 #blerdcon #blerDCon2021
1416872354085486592,2021-07-18 21:27:48+00:00,Cutest spider I've ever seen in my life 😍😍😍  #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #SpiderBaby @ Blerdcon instagram.com/p/CRe8zpABGTI/…
1416872274955735042,2021-07-18 21:27:29+00:00,When I say I love my ppl yo... we always litty... so sad that the con and after parties are done 😔😔😔  #Blerdcon #Blerdcon2021 #ChocolateCity #AfterParty @ Blerdcon instagram.com/p/CRe8xZKB0Yd/…
1416872231817318409,2021-07-18 21:27:18+00:00,We had a ton of fun at #Blerdcon #blerDCon2021 photos.app.goo.gl/Pr7Yk1Zg6wdHXJ…
1416870299384025092,2021-07-18 21:19:38+00:00,Had a great time at #blerdcon2021 instagram.com/p/CRe73-xhEfYh…
1416869702324924419,2021-07-18 21:17:15+00:00,#blerDCon2021 ftw https://t.co/KlPkgDAcHj
1416869438981386240,2021-07-18 21:16:13+00:00,More #blerDCon2021 I love us for real https://t.co/cRaTiSEOJC
1416868943592054790,2021-07-18 21:14:14+00:00,#blerDCon2021 owes me nothing. https://t.co/9ImzzV8QZi
1416868402648518656,2021-07-18 21:12:05+00:00,A pic from the last day of #blerDCon2021 #Blerdcon https://t.co/JBzkpNbzsZ
1416867665495433217,2021-07-18 21:09:10+00:00,LIVE IN THIS THANG PULL UP -----&gt; Lets talk BlerDCon 2021 twitch.tv/bl3rdbox #blerDCon2021 #Blerdcon #blerd
1416867017777459214,2021-07-18 21:06:35+00:00,Shoutout to @blerdover #blerDCon2021 https://t.co/T5nDIntqzV
1416867011100094466,2021-07-18 21:06:34+00:00,Look I'm not no battle dancer... imma start it off right there... but this shyt was fun Friday night... idek where this came from... too fun...I missed my ppl yo  #Blerdcon #Blerdcon2021 #ChocolateCity #AfterParty instagram.com/p/CRe6YNrBXfM/…
1416866386891190275,2021-07-18 21:04:05+00:00,"I just want to point out. Regardless of how hot, humid, or sweaty it was. There was yet again 0 con-funk at Blerdcon. It’s almost as if when you remove one element from something, It gets a whole lot better. 

See y’all next year. #blerDCon2021"
1416864907983732740,2021-07-18 20:58:12+00:00,"Loved seeing fellow members from Urban Anime Lounge. Got to see some old and new faces this weekend. Plus seeing the logo during the party last night was so dope!

#UAL 
#blerDCon2021 https://t.co/x9i2JLOf4R"
1416864257975721985,2021-07-18 20:55:37+00:00,#blerDCon2021 was a hell of a good time.  If anyone saw me as John walker on Saturday let a brother know. https://t.co/tFp3AxtyZ0
1416864147560599553,2021-07-18 20:55:11+00:00,Me and @tranquil_ashes reunite yet again... always great seeing her!!!!  #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay @ Blerdcon instagram.com/p/CRe5E1IBqDQ/…
1416863360205918214,2021-07-18 20:52:03+00:00,Sisqo made an appearance lol and he unleashed the dragon lol such a good Cosplay  #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #Sisqo #ThongSong @ Blerdcon instagram.com/p/CRe4uByhy9k/…
1416862624726364160,2021-07-18 20:49:08+00:00,Meatwad  #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #AquaTeamHungerForce #Meatwad @ Blerdcon instagram.com/p/CRe4YnJB87w/…
1416861906657234949,2021-07-18 20:46:17+00:00,Woody #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #ToyStory @ Blerdcon instagram.com/p/CRe4DpSh6LM/…
1416860370476675077,2021-07-18 20:40:10+00:00,Death by Snu Snu 😲😁😲😁😲😁  #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay #Futurama @ Blerdcon instagram.com/p/CRe3XDCBVmQ/…
1416859945308409861,2021-07-18 20:38:29+00:00,#blerDCon2021 ✊🏿 https://t.co/Kth7lrWplJ
1416859787258642436,2021-07-18 20:37:51+00:00,Purple was mad sus lol... loved this Cosplay  #Blerdcon #Blerdcon2021 #ChocolateCity #Cosplay @ Blerdcon instagram.com/p/CRe3GBjBMMz/…
1416859685349728259,2021-07-18 20:37:27+00:00,#blerDCon2021 we bout that action https://t.co/vjX9NyzaOP
1416859468499988481,2021-07-18 20:36:35+00:00,#blerDCon2021 🔥🔥🔥 https://t.co/Usus14lxX1
1416853436096815104,2021-07-18 20:12:37+00:00,#blerDCon2021 #vendorcheck #TikTok vm.tiktok.com/ZMdpaWQA6/
1416846016423268355,2021-07-18 19:43:08+00:00,I had an awesome weekend y’all. Thank you for everyone that I got to link up with at Blerdcon. To those that I couldn’t link up with. I’ll see you next year!  I had some much fun I’m exhausted. #blerDCon2021 https://t.co/bRs8iCvzFv
1416836678078062594,2021-07-18 19:06:02+00:00,#blerDCon2021 was super lit. Peeps really loved my Moon Knight. https://t.co/q53upWAIOt
1416834920635420672,2021-07-18 18:59:03+00:00,#blerdcon2021 @wreckthesystem was amazing as usual~🖤 twitter.com/OsirisMuzik/st…
1416834167493611524,2021-07-18 18:56:03+00:00,Attention!!! I’m going live at 3pm EST we will be doing our weekly mental health check in! As well as discussing my blerdcon experience and discussing my 1st con cosplays while networking with amazing people twitch.tv/kbmay  #twitch #blerdcon #mentalhealth #blerdcon2021
1416833570052640768,2021-07-18 18:53:41+00:00,Day 3 of #blerDCon2021. Gonna tweak this and make it better for next year. #LoL #TeamTrueDamage https://t.co/Q35yARKNZ8
1416825920929910787,2021-07-18 18:23:17+00:00,— @ #blerDCon2021
1416825210649653252,2021-07-18 18:20:28+00:00,I'm so sad I didn't have the money to go to #blerDCon2021 this year. Better believe I'll be there next year tho😏
1416823535868203013,2021-07-18 18:13:48+00:00,Experienced fun times at blerdcon #blerdcon2021 instagram.com/p/CRemnBABYAcU…
1416823116521684996,2021-07-18 18:12:08+00:00,#BlerdCon2021 looked amazing this weekend! We hope you all had a blast! twitter.com/kevchronicles/…
1416823003833307140,2021-07-18 18:11:42+00:00,I had soo much fun at my first CON I was so happy the entire time 😭 #blerdcon #blerDCon2021 #ReZero #Emilia https://t.co/WmNqM7LTX0
1416822572377911297,2021-07-18 18:09:59+00:00,Some great cosplays i saw at blerdcon #blerdcon2021 instagram.com/p/CRemK7kBPPad…
1416818627785920520,2021-07-18 17:54:18+00:00,@blerdconDC My daughter's first Con!  What a way to break her into this awesome world!  So amazing to see so many beautiful and creative POC blerding out together!  #blerDCon2021 https://t.co/qjnSaZDJaY
1416816106191429645,2021-07-18 17:44:17+00:00,Bakugo va Todoroki…. Yes please… the perfect way to end #blerDCon2021 #teamtodoroki
1416816088600518657,2021-07-18 17:44:13+00:00,Wonder Woman’s not black? She gon be black today 🤸🏾‍♀️ #Blerdcon #blerDCon2021 https://t.co/zWiTXRE5Lt
1416815260367998976,2021-07-18 17:40:55+00:00,The Racheteers. #blerDCon2021 https://t.co/SNIUSSP23d
1416814837334740996,2021-07-18 17:39:15+00:00,Thanks @blerdconDC for a great weekend! Thanks to everyone who came to our panels and chatted with us! Hope we can come back next year with less panderosa and more panels! #blerDCon2021 https://t.co/uVyFagapca
1416811944196153348,2021-07-18 17:27:45+00:00,Panel was a smash. I have no voice and that’s fine with me. #blerDCon2021 in the books!
1416804535629197314,2021-07-18 16:58:18+00:00,"Well I'm back home, had a good time with @BrothaGenesis and @PushPlayTheDJ this weekend. Much love to them and BlerDCon. #blerDCon2021"
1416804139967918081,2021-07-18 16:56:44+00:00,#blerDCon2021 was a fucking movie. 💕✨ https://t.co/zGgg5KgIcf
1416801054658805761,2021-07-18 16:44:28+00:00,Day 3 #blerDCon2021 https://t.co/g09oSqIGsf
1416799811697795076,2021-07-18 16:39:32+00:00,#blerDCon2021 was fun. I enjoyed my first con https://t.co/ILFH0EHfly
1416799602792087561,2021-07-18 16:38:42+00:00,#blerDCon2021 They got ChuChuRockets. https://t.co/bmlPCYs648
1416799207281856517,2021-07-18 16:37:08+00:00,"#Blerdcon day 3!! I already copped some nice marketplace merch! My feet hurt and my quads are burning.  Exceeded my daily steps total and wouldn't have it any other way. #blerDCon2021 

Pic Day 2: @BlkCosBoosters  Booth. Awesome peeps. Make sure you following them on the socials https://t.co/wv73uv2aZr"
1416798729777070083,2021-07-18 16:35:14+00:00,At this Anime convention #blerDCon2021
1416796908329345031,2021-07-18 16:28:00+00:00,Last stop at #blerDCon2021. Thanks to @_dcgaminggroup for the great prize. Your bingo got me out and exploring Blerdcon! https://t.co/bDu5FaA2fW
1416793499303874563,2021-07-18 16:14:27+00:00,Naw deadass soon as they dropped the Yu Yu hakasho intro at the party last night everybody was like this #blerDCon2021 https://t.co/VCckgEj2Un
1416792128773046280,2021-07-18 16:09:00+00:00,Last night when they dropped the Yu Yu hakasho intro song oh nigga I was in my bag singing 😂😂😂 #blerDCon2021
1416791632779915266,2021-07-18 16:07:02+00:00,"it was hotter than satan’s balls 

#blerDCon2021 https://t.co/UI9acf6YtB"
1416786880486678529,2021-07-18 15:48:09+00:00,A Wild @HeyJayish  appeared at #blerDCon2021 https://t.co/DRyFmaS8zS
1416783233488986118,2021-07-18 15:33:40+00:00,#Blerdcon #Blerdcon2021 cosplayers that I was able to get their Instagram tags for. If y'all know them here on Twitter please tag them for me so I can follow them! https://t.co/Upv681R5hF
1416783200903442433,2021-07-18 15:33:32+00:00,#Blerdcon #Blerdcon2021 cosplayers that I was able to get their Instagram tags for. If y'all know them here on Twitter please tag them for me so I can follow them! https://t.co/a3YBX2Gn4A
1416783159283310594,2021-07-18 15:33:22+00:00,#Blerdcon #Blerdcon2021 cosplayers that I was able to get their Instagram tags for. If y'all know them here on Twitter please tag them for me so I can follow them! https://t.co/Qyv3pwbDWW
1416779672839405581,2021-07-18 15:19:31+00:00,@BlerdFamily If we are talking drinking for what's out there I'm a Makers man now. I'm trying to convert over to drinking all black own liquor or wine now. Still working through some. Hope #blerDCon2021 has been awesome for you!
1416771640231346179,2021-07-18 14:47:36+00:00,#Rogue #Gambit #xmen #blerdcon2021 instagram.com/p/CRePAophNJo/…
1416771592122687496,2021-07-18 14:47:24+00:00,#Rogue #Gambit #xmen #blerdcon2021 instagram.com/p/CReO_K6hr_q/…
1416765557450416129,2021-07-18 14:23:25+00:00,As we get ready for Day 3 - here’s pics from Day 2 of @blerdconDC !!! 🩱: #cyanmandesigns / @herostime2013 💇🏼‍♀️: @ArdaWigs armor: @elborgers 👢: @TARRAGOShoeCare 💄: @TrixieCosmetics with @Daxclamation as Storm! #conqweens #blerdcon #blerdcon2021 #boomer #boomboom #xwomyn https://t.co/xtukYT8ZQw
1416762951789338624,2021-07-18 14:13:04+00:00,#Blerdcon2021 Dawn of The Final Day! *Gets dressed*
1416762568572555264,2021-07-18 14:11:33+00:00,#blerDCon2021 @TheDirtRoadNerd 🔥🔥🔥🔥🔥🔥🔥 https://t.co/qJtTKayrzR
1416748306135502857,2021-07-18 13:14:52+00:00,#blerDCon2021 tings lighting up dark rooms all weekend!~ ✨ https://t.co/zhKlhbp26f
1416745918200782848,2021-07-18 13:05:23+00:00,Found the Planeteers Saturday night #blerdcon2021 @ Hyatt Regency Crystal City at Reagan National Airport instagram.com/p/CReDUAQrSuD/…
1416744612027305987,2021-07-18 13:00:12+00:00,"Reptar!!!! #Blerdcon #Blerdcon2021 #ChocolateCity
instagram.com/p/CReCrx0BWmY/…"
1416744250667159552,2021-07-18 12:58:45+00:00,My nigga Black Thor... too fun and great #Blerdcon #Blerdcon2021 #ChocolateCity #BlerdsNWhiskey @ Blerdcon instagram.com/p/CReCjV9BzY3/…
1416743446509928450,2021-07-18 12:55:34+00:00,BLACK JESUS!!!! YASSSS LORD LOL #Blerdcon #Blerdcon2021 #ChocolateCity @ Blerdcon instagram.com/p/CReCMAph1g_/…
1416743083279097862,2021-07-18 12:54:07+00:00,Nezuko met Spike!!!! BANG!!! #Blerdcon #Blerdcon2021 #ChocolateCity @ Blerdcon instagram.com/p/CReCBfOBvfY/…
1416742542348070914,2021-07-18 12:51:58+00:00,Link and shadow link... too cute #Blerdcon #Blerdcon2021 #ChocolateCity @ Blerdcon instagram.com/p/CReBxvfhFRE/…
1416742147886252032,2021-07-18 12:50:24+00:00,Quail woman!!!! #Blerdcon #Blerdcon2021 #ChocolateCity @ Blerdcon instagram.com/p/CReBmSSBE95/…
1416740792807350279,2021-07-18 12:45:01+00:00,"Behind the scenes with @Withanhmedia 
This man can never get me in a bad shot

I love my homie

#blerDCon2021 #quinlanvos
#StarWars #blackcosplayer https://t.co/GeLbvSODtN"
1416739782160433152,2021-07-18 12:41:00+00:00,Found my cast mates on Friday... always a fun time at @blerdcon  #Blerdcon #Blerdcon2021 #ChocolateCity @ Blerdcon instagram.com/p/CReAhWHBQq-/…
1416739166151450624,2021-07-18 12:38:33+00:00,Baby girl got to meet @roxxyhaze  #Blerdcon #Blerdcon2021 #ChocolateCity #ConBaby #ChunLi #RoxxxyHaze @ Hyatt Regency Crystal City at Reagan National Airport instagram.com/p/CReAPWOhuEQ/…
1416737713177366533,2021-07-18 12:32:47+00:00,She killed this Cosplay 😍😍😍 #TheFifthElement #Blerdcon #Blerdcon2021 #ChocolateCity @ Hyatt Regency Crystal City at Reagan National Airport instagram.com/p/CRd_lLEh8Ln/…
1416736289030823937,2021-07-18 12:27:07+00:00,Me and babe killed it this year... I'm so proud of us 💜💜💜 #Blerdcon #Blerdcon2021 #ChocolateCity @ Hyatt Regency Crystal City at Reagan National Airport instagram.com/p/CRd-7sqBrl_/…
1416735719255642112,2021-07-18 12:24:51+00:00,Me and hubby chillin a bit while baby was napping... love always going to cons with my best friend 😍😍😍 love u babe #Blerdcon #Blerdcon2021 #ChocolateCity @ Hyatt Regency Crystal City at Reagan National Airport instagram.com/p/CRd-rIWBw6Q/…
1416735346268811272,2021-07-18 12:23:22+00:00,Saw some Sims this weekend #Blerdcon #Blerdcon2021 #ChocolateCity #Sims #Todoroki #MyHeroAcademia @ Hyatt Regency Crystal City at Reagan National Airport instagram.com/p/CRd-gOUBHnd/…
1416730691568558082,2021-07-18 12:04:53+00:00,Senpai got to finally meet Em 😍😍😍 #Blerdcon #Blerdcon2021 #ChocolateCity #DJSenpai #ConBaby @ Hyatt Regency Crystal City at Reagan National Airport instagram.com/p/CRd8Yv1B-ar/…
1416729966050529284,2021-07-18 12:02:00+00:00,Breakfast on the 2nd floor is bussin #blerDCon2021
1416728954740805633,2021-07-18 11:57:59+00:00,Em finally got to meet her aunt Jasmine this weekend... she wanted to take her for 6 years yo then return her back to us lol #Blerdcon #Blerdcon2021 #ChocolateCity @ Hyatt Regency Crystal City at Reagan National Airport instagram.com/p/CRd7mUzB5Zn/…
1416728457325785089,2021-07-18 11:56:00+00:00,Lemme tell yall how excited I was to see this Cosplay... just amazing... just too excited #Blerdcon #Blerdcon2021 #ChocolateCity #KungFuHustle @ Hyatt Regency Crystal City at Reagan National Airport instagram.com/p/CRd7XrcBgta/…
1416725512093831171,2021-07-18 11:44:18+00:00,OMG IT'S SENPAI!!!! Lol love messing with him... always such a great time when he's on the 1s and 2s #Blerdcon #Blerdcon2021 #ChocolateCity #DJSenpai @ Hyatt Regency Crystal City at Reagan National Airport instagram.com/p/CRd6CFGBXjF/…
1416708343255736326,2021-07-18 10:36:04+00:00,Yesterday ✨ #blerDCon2021 https://t.co/DeCPkCxnBh
1416707722012155908,2021-07-18 10:33:36+00:00,"Good morning everyone!

I'll be back at #Blerdcon #blerdcon2021 shortly!"
1416701336842813442,2021-07-18 10:08:14+00:00,Loving all these images and video from @blerdconDC this weekend! Definitely adding this to my calendar for next year!! #blacknerdsrock #blackcosplay #blackscifi #blerDCon2021 https://t.co/6bZIPMpZQv
1416667601409822722,2021-07-18 07:54:11+00:00,My feet.. are hurting 😩#blerdcon2021
